airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
SouthwestAir,967226765075730432,Sat Feb 24 02:36:45 +0000 2018,RT @alonedraa: @POWERATL LITERALLY MY DREAM PLS MAKE IT COME TRUE  I just entered to win access to the @5SOS @SouthwestAir #SoundStage…,1,0,en,,788066503,,,
SouthwestAir,967226712219058177,Sat Feb 24 02:36:33 +0000 2018,@SouthwestAir frontier is cheaper,0,0,en,967226612365299712,21212122,,,
SouthwestAir,967226664445992960,Sat Feb 24 02:36:21 +0000 2018,@TheBigE_BOTC @SouthwestAir #collusion,0,0,und,967226140480831488,116677919,,,
SouthwestAir,967226544811859968,Sat Feb 24 02:35:53 +0000 2018,@SouthwestAir FUCK OFF,0,0,en,967225517991702528,436386540,,,
SouthwestAir,967226140480831488,Sat Feb 24 02:34:16 +0000 2018,@sprotsGAT @SouthwestAir they have other ideas,0,0,en,967225970024435712,46189519,,,
SouthwestAir,967226021228498944,Sat Feb 24 02:33:48 +0000 2018,RT @SouthwestAir: @jentorres We try to make it a simple as possible  Jen! Thanks for joining us onboard today! ^GC,1,0,en,,22212279,,,
SouthwestAir,967226003675328512,Sat Feb 24 02:33:44 +0000 2018,RT @JKevinParker: @jentorres @SouthwestAir There’s a bright idea. ✈️,1,0,en,,22212279,,,
SouthwestAir,967225970024435712,Sat Feb 24 02:33:36 +0000 2018,I’m just trying to get my best friend here for the freakin Big 12 tournament and every time I try to talk to you ja… https://t.co/GnCY4vwwSP,0,3,en,,116677919,,,
SouthwestAir,967225876659212288,Sat Feb 24 02:33:13 +0000 2018,@SouthwestAir Welllll dang it ,0,0,en,967223849841434625,207840062,,,
SouthwestAir,967225349477150723,Sat Feb 24 02:31:08 +0000 2018,@SouthwestAir Damn y’all niggas tweet faster than I lie when my girl asked me “who’s this” at 2am. Good shit,0,0,en,967224502613692416,790483332,,,
SouthwestAir,967225193377644544,Sat Feb 24 02:30:30 +0000 2018,|Thumbs down to @SouthwestAir !! Flight delayed 3 hours - no one at any desk to help/answer questions. 
Over 30 minu… https://t.co/piavgpxfdK|,0,0,en,,902347360621047808,,,
SouthwestAir,967224237483347968,Sat Feb 24 02:26:43 +0000 2018,RT @kahnvex: Props the @SouthwestAir  my partner's flight was delayed by 3+ hours and I called to see what I could do. The rep kindly switc…,1,0,en,,931450345338884096,,,
SouthwestAir,967223917306773505,Sat Feb 24 02:25:26 +0000 2018,RT @ChristinaP: Just asked if a window seat was free. Lady said “You don’t wanna sit there  there’s blood on the seat. “  @SouthwestAir #…,9,0,en,,2431440456,,,
